"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"d18bb8c509a4273065451738e3aa10ff","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"5cb8688ca202b2c787e16ba2d578fd09","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"c2868dcae5507172c1e1a6b68012dc04","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"8c4a9f8a4086e5ece0f971cd89bf31f6","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"f4f9af8a4f33d1cf5042850c06a8a393","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"1fb2fdb6fb52e9c86eb1e83709799aa2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"1e2d79efbe1ec44b1c3fc1629138a949","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"706b9f734556b0654127d59d5287d75a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"c24b643596944361baf1118c58f255f7","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"61e00f826d3090cf2de337065a5f5492","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"50446184c2a18865c0323961b94be874","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"9a8b2fb09741c9883c66e24a7df083b6","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"f9841bbca3f0f09586af04f9c74bf55c","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"26c00973f4b4282b5aad0db9a88f299e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA
"2aa46588194bc11bf193ea67ce5b00e2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"51f14aab54fefaffc9d68d448e253030","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"6b9f54ca3efc793a8562a91e6ed98e33","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"25abb594a07f82258b5cc3fc94ffefd2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"57cabf97828ecb0ce6314a9965a8bbbf","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"0b2a7e6bfdb693e1faa75c2368a1c454","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"c0e3856ccafdee82f63a8cd108a750e4","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia",NA
"381c489f292dddca99862543b843d897","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium",NA
"b467bbf7f9d84b55f768d9100667bb5c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium",NA
"b07f1f460802d69208bab989b2c377c2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"7939560fd8659a47176a79197b029e23","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Mycoplana",NA
"4bb96d7ec191f9f114463f425bca5f72","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"7489768e02fc19f48e4a2aa05a2f5a00","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"8a49c19f0f3f81049679d4fd3c150c0c","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"63fca616d2f61d5e4c5fe6abfac12ae0","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"96c5877f7b4fef0d30c952909b51543a","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Anaerococcus",NA
"227539a78f05a6a08946380e88587e02","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Anaerococcus",NA
"bfe7a2792e81d3da19241ee6c7cf5de0","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Anaerococcus",NA
"1511310e458910c9da8531cb7b561b56","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Anaerococcus",NA
"11672e176b10d5d92571f8d5516b6127","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Anaerococcus",NA
"9400e2d20f3e73811963218ca220685d","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae",NA,NA
"0073e6d76206d9027faae58015bb299a","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Peptoniphilus",NA
"0f495856f32d4e182ab55d1ce99ee5ae","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Peptoniphilus",NA
"244197657e8c6f47a0b10a5ec21b4ee2","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Peptoniphilus",NA
"8dc4520cb0b6df47a8b7d0832a252cb0","Bacteria","Firmicutes","Clostridia","Clostridiales","[Tissierellaceae]","Finegoldia",NA
"0a4bfdabf72f1cc3ff673fb419e31ff1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA
"ea801be42bf10874762cd004b3148803","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA
"eb31a85c19865a972840efea7ec1c60b","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA
"1c1e9d8d010abee9adbde98e983042ad","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Oribacterium",NA
"8622987ddfa6f1a7d9909f49018cb1f1","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA
"53d5e40abad0ff47bed890cd700eed66","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Catonella",NA
"a247eb38087e49867e163ad470fe9969","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Catonella",NA
"93afd8eb1bb76b9a732bae7e7762c1c9","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Catonella",NA
"60679e8b81c99ccd905505c1dd5c8141","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteraceae","Rubrobacter",NA
"3ef318162d4354e6867e7f0dc29718db","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Frankiaceae",NA,NA
"eeb55bb8bb8c2a0542a39d90eff89907","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Sporichthyaceae",NA,NA
"662b29eb9082207780e8449c2d3e2f66","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA
"9f5666d564a1229c7d3ba2be394a5849","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"26ce6b4e1244096cc1c997602379f448","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"f25176fe752e52e00fc81af17293aa39","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"18c49044a9dce5bc3025b7988f007030","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Nocardioides","plantarum"
"db1e95bbb873e41b73e580b4a315f291","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae",NA,NA
"355c3240c6a55a96ef70dd3701c96392","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Propionibacterium","acnes"
"fde5540f3a06738d19a24a009ffbe803","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium",NA
"d944db6f69a1b6a74e25062a54f0fd6f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium","paucivorans"
"1f520fa03af01586362ae696e5477213","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","N09",NA
"e39954a36181cf6929fa776abbbea1ef","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"830fa17391939a14a0b57f3c2eaa5654","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"93ee2292fb7bba0dd85945cd08dcce0c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",NA
"05a7f8fa4dc1f3f85700db7d62aa2ba0","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Varibaculum",NA
"93f8f42a5dc282e20d8841181601ec4d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermabacteraceae","Brachybacterium",NA
"e8a8bc2ad86cd08de9faef9cbe03b491","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermabacteraceae","Brachybacterium",NA
"07cb7f71941b39f65b974879910ab6ff","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermabacteraceae","Brachybacterium",NA
"e377b070be2e272d45ebe537876fa78e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Janibacter",NA
"2d98692d68e9d9ee5061a9d73be01784","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Janibacter",NA
"4c4270da69e58d9f1820520d2bc32f83","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"bc583f3d921c6ff57f95786c6fac8ef5","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa"
"43aacdc79e2b71be60774cc08fcff351","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","dentocariosa"
"a38d5871c6a2558a5483e235b81ccea7","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","aeria"
"98a0e3e2bbec5db4612045aa057318f4","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae",NA,NA
"d7df005b391188b485059699713cab12","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae",NA,NA
"e86e075e100aa50a50731f2ee402feca","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae",NA,NA
"3c809c660e30b89226f943d95d46ce0e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus","luteus"
"9285fa4531468e34fc5caab32f3fb5fe","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus","luteus"
"dd93bc698bdb8d4a9caa83e404af4bb5","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus","luteus"
"f32b72a692df40d8d291cb5a816cd261","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Micrococcus","luteus"
"29ea681f78aa3f1ba57173761873549e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae",NA,NA
"a79a5ada0536c9d02b2a0dcd3e13ed82","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae",NA,NA
"525d1d086b701ca5c7f4fb8d7075277e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Salinibacterium",NA
"394901ddf8f3b148950f3bf1ac8704f6","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Salinibacterium",NA
"c14ec3a123f8381e3ff10a8b1d4ad88a","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Salinibacterium",NA
"a19d7312c5c4cf700b176b0b1ad9b9da","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae",NA,NA
"78f1d5541d7593f50007dc4414c0212c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae",NA,NA
"4bd13e5639f763d0502aefb190692e17","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Promicromonosporaceae","Promicromonospora",NA
"dadec627e95a61e7d7bd0c863e4c44c9","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Sanguibacteraceae","Sanguibacter",NA
"c11985a6bcc2ae63e71922494f360321","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","kroppenstedtii"
"308ef02ccc5dc71986759531b6f4b6ed","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"f4818b51aac8f0ab06d0c2d15f696213","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"4c995d3db33afbd45fe542f173979dc5","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"7b67c5a74bac335a33ae9af0956f3f7c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"e0c802725d5ef4cffbd912e6cff5adcc","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"7c2b01400fc7df1fd5dae314f9d4e216","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"4b1f1f4ae8f46795b0370c15b80d9dc6","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"427f75edb9daf181b502228f599ec95f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"f19f4001aed2b27296977db4c0313e25","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"8d788f3f56f0059a5814bb5cda93e336","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"3cc676a97fb20ebd015d88491ab99cff","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"741fb85513a01baa3e60d9778edf4ae8","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"b197fd05e42f02cdb05b25150569a869","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium","durum"
"92938697ab75d30bff76b97095265780","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"3c24190b07fa05ed0542cbb210acbd91","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"8a82820cc1075421faf42ec4285f23b3","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"032ec0ca1d823d526018e32c1042f4a8","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"39b8faf7315386f741551df1da8cc30a","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"c7fbd561062023ced0db0e8b8d9e2fb8","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"ea930bd6c5fc7f3a0a75b98a70fc7b2f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"3be2e543b8ed984848089e7a9f6554ac","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"24b0af862d47974391cfbd4f61ad56d8","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"512c742ebcf33cb2fbde320a9b5c3f2c","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"802d4ea3291b1f68318ccfa2a569d914","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA
"53ab9d23f9c268b3328ee425d19bc9a7","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA
"9b93b0042b0a3fba92a57224122cea67","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA
"69c9816d032b88b2de846a93abaf0852","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA
"4b92879a63fd26d78d05e2ea09fb2c6e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA
"55757d60aed47cfa17c0a7d11435d8cd","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium",NA
"83d464c1025a7970eda0cadb10d3c79e","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dietziaceae","Dietzia",NA
"611f22c4148835b3347e113a625e4b3f","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium",NA
"7355af232541826b6429715498d452ed","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Gordoniaceae","Gordonia",NA
"0aa6fc620e0e61ee8d035b587af8768d","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA
"1eba195552a0bb9bc3f2542e214d7f00","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA
"b428da241c23ac4102e8dd9c9bc2e2e6","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA
"27f376998de656748ddcd9f94a51345a","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA
"2721c5bca918e68e6159e09948558672","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"55835c76447db439de05d095cff9473c","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA
"4807e7d5ba96669a68d4c064e32816cc","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"088eb09b6b8d6f1c98cd01ebea58c2e6","Bacteria","Firmicutes","Bacilli","Bacillales","[Exiguobacteraceae]","Exiguobacterium",NA
"156d10731916f8d579bd42a5129d5f2e","Bacteria","Firmicutes","Bacilli","Gemellales","Gemellaceae","Gemella",NA
"58643874b04ba60b41ffef43773e7df6","Bacteria","Firmicutes","Bacilli","Gemellales","Gemellaceae",NA,NA
"fc2475f798198b35c14d4c667d8b2ce5","Bacteria","Firmicutes","Bacilli","Gemellales","Gemellaceae","Gemella",NA
"4380e8526933fc5ed091b974eaee4dbc","Bacteria","Firmicutes","Bacilli","Gemellales","Gemellaceae","Gemella",NA
"1e6c08a751b5605e51689d1ed258d397","Bacteria","Firmicutes","Bacilli","Gemellales","Gemellaceae","Gemella",NA
"270e9e4ee927276cf38ca70aa239ab8b","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"ed731f07a20332ea13fc88a1752b45ed","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"e982c5a91497a8f7e38f2b0cab7cff2d","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","pettenkoferi"
"9724a6bbd9e2beca5465319d4dbb7bc8","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"57fb28f7a3be2dbaaea0610a1fe8bb7c","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"fde02c6271c49c08884ae608e9a079e4","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"784ed010a6f767dcb57e26121152233f","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"9262a40e6d8b96ae59beded9c992fa77","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"edc6c0b83e3f8a0f2ff153c8ab55366b","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"a59fa10c0b6e39ab3591c1347dbc3dc4","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"517287181321eadf245ac98aea0060d0","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"80b1723ee2ca871ad777b1fc80b1e664","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"eff8a850ca79c5a6e268c429c87944ae","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"2c61a9b82de245544126f6ec2b087253","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"e71bf54fc4ff8c0323c3060bc2c3e099","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"40437ec93f3c10a806d4524ff9a0f9bb","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"35cd6e8930d2ad8cccf66a3c90c82c0a","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"2543439a4de4ca55edaa244bd7171b81","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella",NA
"4bf54a44bb85f2739e3520ace97b4eae","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae",NA,NA
"5b8a3372fd1f008124359e6e52cee049","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"472434e109119959ab324f1d5cdcf6a2","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"78e14178d228d105e21d13c68f47afe5","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"5be793f0b30692284c3ec30e37255026","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"c622277b4f683c1fc153898f1ee25a54","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"96d55290a4a07dd063772fd83e3a76ca","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"2bba26c23d903ab09084c2b82eb75bc3","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"2e4530b5ce6cdbbda9d793e125022b8e","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"3594e45a922d23d8b564920cc0320c29","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"9b93ece680281a6a7c53bc8d84ae54f6","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"421071e02213e4a91e6fb18dc50a55eb","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"69241eb64c71375490d96ea226bc84d4","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"92de5d3d058a7270921cfc3b79155d38","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"ca40bda85b5e0427d380ff3b8153d482","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"8612a5efcf66b1452d0f68db5bdff2cf","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"21934982af11aaa8849af035fb132584","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"92abea2a3fbcfb16f2c1058d01853efd","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"7007622d972b54ee6062a1e2cae81395","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
"05ce350681d0339c674f1aca1d402eee","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",NA
