""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"11"	"Fusobacteria"	0	0.0108695652173913	0.0077328068443567	0.0047109983692698	0	0	0	0	0	0	0	0	0	0	0.0103194642661104	0.0015750787539377	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184899845916795	0	0	0	0	0.0575095849308218	0.0321008403361345	0.118555806283631	0.0222500783453463	0	0.114900822447992	0.00105108261509355	0.0300120048019208	0.0151423379769836	0.0961743962385125	0.044212549773445	0	0.0468963943404838	0	0.00108538350217077	0	0	0	0.000987816924596642	0	0	0	0	0	0	0	0	0	0.0737654948181264	0.0855656697009103	0.0160813308687616	0	0	0	0.0689963268142559	0.0440399295361127	0.176439408997549	0.110481127490685	0.0453763104365514	0.189107611548556	0.0659680467273664	0.0565642458100559	0.0598773006134969	0.103138029405311	0.0305168796490559	0.0943122811254679	0.0364039665970772	0.0171952617500955	0.117821415339014	0.0279465370595383	0.119598765432099	0.313919052319842	0.188232264709669	0.074633915918753	0.217768700536125	0.0721227621483376	0.0568834393915878	0.047217093115273	0.0143112701252236	0.15515288788222	0.274460932065847	0.139381365522444	0	0.150893550893551	0.0795791745346641	0.110627469363155	0.196963479688141	0.123493380754792	0.0434187365538823	0.0864705425754871	0.100787889518414	0.153289821838067	0.0731017770597738	0.0212196861626248	0.0128893662728249	0.0245734286130961	0.149746192893401	0.0123282846072561	0.206502940159114	0.0108200455580866	0.202460850111857	0	0.0106548856548857	0.0153225806451613	0.0487520410543504	0.158184451955577	0.415102974828375	0	0.0990114795918367	0.0681705911411164	0.115158874721716	0	0.012702755520813	0.0439252336448598	0.152117863720074	0.000396982929734021	0.00867279894875164	0.0416436845008274	0.257735101356501	0.0195953141640043	0.0200192184497117	0.0447761194029851	0.109375	0	0	0	0	0.00935997976220592	0	0.00025516713447308	0	0	0	NA	NA	NA	NA	NA	NA	NA
"12"	"Gemmatimonadetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232736853661214	0	0	0.0146998775010208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00363984674329502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"13"	"GN02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00233372228704784	0	0	0	0	0	0	0	0	0	0	0.0026031237484982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00804129852079817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00285493827160494	0	0	0	0.00370181261169262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063503263362145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00182898948331047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"14"	"Nitrospirae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121308595894171	0	0	0.0676806859942834	0.00453629032258065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103448275862069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0427545120028036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"15"	"Planctomycetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0406191678559666	0	0	0.0301143323805635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00672566371681416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026246719160105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341685649202733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"16"	"Proteobacteria"	0.423282083464073	0.453416149068323	0.360151365580783	0.439210001811922	0.47741935483871	0.379863813229572	0.187825390468562	0.387105935813689	0.453339329885316	0.25251256281407	0.486831913245546	0.436298076923077	0.271308523409364	0.332427843803056	0.459765067515644	0.425096254812741	0.413793103448276	0.626071866067783	0.349546370967742	0.307831014940752	0.313788201847903	0.279044117647059	0.475295885778696	0.500905094388415	0.497179390748402	0.533564313555652	0.412743251726303	0.404696132596685	0.428040361125863	0.392295839753467	0.277533039647577	0.427509293680297	0.382995021064726	0.417250437828371	0.143357226204367	0.0539495798319328	0.0939073077590696	0.0830460670636164	0.212260536398467	0.140299951620706	0.25898675635905	0.0132052821128451	0.00141328487785181	0.0348365035263945	0.0284223534257861	0.0456547857428915	0.218279324509356	0.196594427244582	0.520441389290883	0.452753229095853	0.419497376415355	0.509203539823009	0.369772802107343	0.444750430292599	0.414463204842306	0.424561403508772	0.439091408682909	0.398644667059517	0.436115040075436	0.434751939807195	0.484301412872841	0.493920562010268	0.138183296078033	0.237711313394018	0.322365988909427	0.416151327755547	0.363367799113737	0.277167277167277	0.140573811178398	0.22254844392249	0.215199098920029	0.0179815324801555	0.0801126584259114	0.174540682414698	0.0845215598694382	0.178072625698324	0.18159509202454	0.0289664252797893	0.157543391188251	0.152155536770921	0.0559759916492693	0.0592281238058846	0.0823761887118686	0.1044957472661	0.126311728395062	0.0820758708221689	0.058581176773529	0.107227208313651	0.169645136584121	0.237851662404092	0.069144808319106	0.0342917436032709	0.0684257602862254	0.0380017616710708	0.0409227915603988	0.136929460580913	0.0946261682242991	0.0609168609168609	0.0221203129214999	0.210473448068037	0.118861988784024	0.188895475202529	0.0549579503227068	0.0433128929597143	0.0584720254957507	0.0885517727994355	0.0254442649434572	0.203637660485021	0.231740064446831	0.252224004666764	0	0.144064811553364	0.286406087858872	0.459567198177676	0.0313199105145414	0.361573506220431	0.00935550935550936	0.0325268817204301	0.0702122696524376	0.109995171414775	0.0796338672768879	0.413368650669991	0.00637755102040816	0.0681705911411164	0.035417931592795	0.273099850968703	0.39515341020129	0.0668224299065421	0.0154696132596685	0.0279872965462485	0.00867279894875164	0.0380584666298952	0.0759030635573845	0.108626198083067	0.260089686098655	0.364993215739484	0.292410714285714	0.594462540716612	0.285361639101456	0.492383165504777	0.265148434322895	0.366051100430053	0.484503360716953	0.610104618525134	0.479543292102759	0.640949554896142	0.43349358974359	NA	NA	NA	NA	NA	NA	NA
"17"	"SBR1093"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0076847074322099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"18"	"Spirochaetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115270611483149	0	0	0	0	0	0	0	0	0	0	0	0	0.000828729281767956	0	0	0	0	0	0	0.0080013335555926	0.000840336134453782	0.0138864780420066	0	0.193869731800766	0.000483792936623125	0.00882909396678579	0.0114045618247299	0	0.0457362684334259	0.0115337086365509	0.0256307569082899	0.0220219078046554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00690916480390165	0.011703511053316	0	0	0	0	0.0150898441377941	0.00117439812096301	0.0161664347710859	0	0.0845720544515725	0.0178477690288714	0.0403710702628414	0.000698324022346369	0	0.00811937678297125	0	0.0055548846757638	0.0260960334029228	0.0120366832250669	0.0133382734346054	0.0587282300526529	0.0119598765432099	0.00267945282752785	0.00399124501094374	0	0.00434005616543273	0	0.0336799627502716	0.00699024004220522	0.00737924865831843	0.0152258713980118	0.00817296545328078	0.001886080724255	0	0.00155400155400155	0.0129484758564877	0.00488850197549052	0.00273560388455752	0.001778304682869	0.0350088010952474	0.123496080105565	0.127257436260623	0.00423355089080967	0	0	0	0	0.0903553299492386	0	0	0	0	0	0.196465696465696	0.00564516129032258	0.0298577093538605	0.0128440366972477	0	0	0.124362244897959	0.0107031121356825	0	0	0	0.0626168224299065	0.0449355432780847	0.0510123064708218	0.01419185282523	0	0.0016765736930346	0.0283280085197018	0.00128122998078155	0	0	0	0	0	0	0	0	0.0142893595304925	0	0	0	NA	NA	NA	NA	NA	NA	NA
"19"	"SR1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019760676254254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050841806967828	0	0.0701267141121333	0	0	0.003870343492985	0	0	0	0	0.000686530275985171	0.0576692030436524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00218405638836494	0	0.0112634996355927	0.00259193260975215	0.000704115161946487	0.00551181102362205	0	0.0391061452513966	0.0530061349693252	0	0	0.000603791812583021	0.000391440501043841	0.0181505540695453	0.0064221316536989	0	0.00486111111111111	0	0	0	0.018126116926219	0	0.000543225205649542	0	0	0	0.00875260839322977	0	0	0	0	0	0	0	0.00449833757089771	0	0.000973796033994334	0.00705591815134944	0.0092891760904685	0	0	0	0	0	0.0716015219647181	0	0	0	0	0	0	0.00656687590535973	0	0	0	0	0	0	0	0.0121495327102804	0	0	0	0.00193050193050193	0.0364273738759335	0.0732694355697551	0.00656630365150544	0	0	0	0	0	0	0.00278269668606122	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"20"	"Synergistetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00116686114352392	0.00890756302521008	0	0	0	0	0	0.00420168067226891	0	0.00897627698226117	0.0144171357956886	0.0104124949939928	0.028183477863989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224362156259307	0.00146799765120376	0.00708937918240244	0	0.0357534032232827	0.00708661417322835	0.0326404397869782	0	0	0.00153609831029186	0	0.0101437024513948	0.0180062630480167	0.023118074130684	0.00185253797702853	0.0178209801539085	0.0251543209876543	0.0297560287688619	0.00205999742500322	0	0.0137860607607863	0	0.0585907186093435	0.00197836982326563	0.0648479427549195	0.00113250283125708	0.000521678645954092	0	0	0.00388500388500389	0.0178041543026706	0.00107145248777874	0	0.000987947046038332	0.00391159788773714	0.0494450050454087	0.0267793909348442	0.00370435702945846	0	0	0	0.0153128190170629	0.00761421319796954	0	0	0	0	0	0.0150727650727651	0.0758064516129032	0	0.0225977788507967	0	0	0.0331632653061225	0.0347439486250617	0.0014167172637118	0	0	0.058411214953271	0.0721915285451197	0.0119094878920206	0.00630749014454665	0	0.0016765736930346	0.0225772097976571	0.017777065983344	0.00949796472184532	0	0	0	0	0	0	0	0.0181168665475887	0	0	0	NA	NA	NA	NA	NA	NA	NA
"21"	"Tenericutes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0257142857142857	0.00381878146155181	0	0	0	0.00273281479924322	0	0	0	0	0.00700841009211053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164293537787514	0.0015748031496063	0.00343583576705034	0.00325884543761639	0.00711656441717791	0	0	0	0.00352296450939457	0.00363011081390906	0	0	0.00277777777777778	0	0	0	0	0	0.00783796368151482	0	0	0.00440417767711086	0.000811500115928588	0	0	0	0.00512543835985972	0	0	0	0	0.00457967864627804	0.00252301699716714	0	0	0.0538516405135521	0.00214822771213749	0	0.00456852791878173	0	0	0	0	0	0.00077962577962578	0	0.00186610683461628	0.000289715113471753	0	0	0.00621811224489796	0.00395191832702124	0	0	0	0.00186915887850467	0.00497237569060773	0.00238189757840413	0.00315374507227332	0	0	0.00234291799787007	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"22"	"TM7"	0.0122372136805773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111685280880147	0.0065546218487395	0.0029508765839264	0.0125352554058289	0.000574712643678161	0.0304789550072569	0	0.00360144057623049	0.0133252574197456	0.0149604616371019	0.00741452698063985	0.00580696836203444	0.00627567320858056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130039011703511	0.0022181146025878	0	0	0	0.00724709619775638	0.00675278919553729	0.000530047041674949	0.00680382310059938	0.00109529025191676	0.00118110236220472	0	0.0111731843575419	0.0120245398773006	0.00197498354180382	0.0379553690635133	0.0138872116894095	0.00626304801670146	0.0128009170806267	0.00370507595405706	0.00405022276225192	0.00408950617283951	0	0.0190549761812798	0	0	0	0	0.0371933526773938	0	0.0154775386938467	0.00226060746580107	0.0111278762731045	0	0.000466200466200466	0	0.000200897341458515	0	0.000790357636830666	0	0.000698595047737328	0.00411650141643059	0.00652672428999824	0.0181744749596123	0.00891583452211127	0	0	0.0180203045685279	0.00774920746741811	0	0	0	0	0.0155925155925156	0	0.0230930720783765	0.00144857556735876	0	0	0	0	0.0099170208459826	0	0	0	0.00478821362799263	0.0105200476379516	0	0.0228902371759515	0.00640146319158665	0.00319488817891374	0.00176169122357463	0.00949796472184532	0.015625	0	0	0	0	0	0	0.0012758356723654	0	0	0	NA	NA	NA	NA	NA	NA	NA
"23"	"WPS-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00826868109432421	0	0	0	0	0	0.0012929919834497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205385668644455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166734444896299	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
