"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"4ec1c301887b8b20b79a26abcd043a0e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"e9dae620c8f78917886927f61188d474","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"8c84044f7731895fccb03682428431fb","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"cb42f11bb8453e96bc210168eae1e729","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"1694c96c3549b697a57564457898e296","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"afd9f5e15c320dd4261988db109af10f","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","S24-7",NA,NA
"0817ad8f251f43a22e46b01275142937","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"a9410263b74ecc6301707456a65b7563","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"30631300816c69d6b243bf11e1103811","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nanceiensis"
"e7133e64b9602a29f3d6d8c2697ff1b7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nanceiensis"
"6323f3495795ecbf0ea4c5cd042340e9","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","nigrescens"
"903590dea323f970ec6c0afd6e8c1b19","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","pallens"
"b0e862f2521d0e98dbb38b33dd31ca85","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","copri"
"5ca9dc20985d09b6f9bd3474b585ccd5","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"becea996974311b4673244335e8f1e55","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"c0d81289db24c1a5c128838bc58bc64d","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"cf8506593d29c51f223202661f877896","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"ee673e24ea5d228f348c1976734ad030","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"9616f1c3d877675df256b35b7e6ead04","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"9f10aeaabbf3ab9f87ae77c835f91384","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"d3fd26f53b6b531c8858a947a3abc8c4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"8cc6e4a5288e3e7983b218dbda520fd3","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"a382c77e39629b0c8486cfe3bc0333b0","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"3f45e622076ceacd1542f0b568cd599e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"1bcc73834473f6bb3769089263ff25a7","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"1253bd7e004b4086384f3c5ca3f215d1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"43b3c4e8558e2d02b6497cf94f77a12f","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"e081656cfad775f6728d84d45c0218c6","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"26344b5dadd610ae4596029636b44115","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","melaninogenica"
"36f322041f0c7608697624de9bd5c165","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"a93992d1acbe2c3af647ade359b151f2","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"c55960d6b106472242cba393fa8f3744","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"1955c36a7141e56a3aa35473713ccf29","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"47ed30ff62082d5b78a867c6678860d8","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"c9caf1e1a5070a2c617196c2a529a8ae","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"fea8cf3b063370a298f04846d3f92f0b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"a239d1ff83620d79d2cdd570843c7483","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"d5222dcea431fc8382c3dbbf0365489e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"c5d7c76dfe4ed503eea307d7192c960b","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"fefb1ca42febf5b192666e50cb4b3edd","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"6e9dec4d12ebbd912ab8a1160752cfe6","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"698b180759b0392b3bcec6cc0fd0c631","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"b8379a9b5d0a77c571e5fb5021b0a23c","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"daf2e672a38a6c45a37ef7f4ba125d3e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"9c55be6ee18024cbb53c0e5ea49d7ec9","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"9ec9d63f3db8acc875f7665cf063f3b6","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"0b9a8b436e813538a6a50734c5698812","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"d0c87f3f70c422cd2dc727e91ba9b3bb","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"952237b51f07881d87ccee7f7e33e635","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"1290b332b0fe8eeef5af74333899db97","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"802613cb9c8afd9128e5e8b578f5e05d","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"f14b487bd983ad660f1b52b9e5db5b60","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"e91930bbb3d30a5a05d91c1301e8b53e","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"e5161e2eb595ff9b096daa4315e15969","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"135d368c9356988e60060647b9b4feea","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"bdf3b809366a3cfdcff625e1cd40e991","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"1570b2c9c6f157dd8ee3aca03f8ecbc0","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"7dd9d287d1f98b0a8e8f1eba821b36f4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"5e789fe67485203faa67d08dd8f87eb6","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"ccd26a53befb92642070a583af8febe2","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"a507c24cc108b2a85bf867557c9e987d","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA
"1223c5c381700634154f820b85874619","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA
"bc40287cceda692d8871913a5cdb4d57","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","[Paraprevotellaceae]","[Prevotella]",NA
"74eb86c95d8c389c6706639357e375d8","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"fa338bd6ec6718e39c213efa4bc3b605","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"7493710600c0f1644f23bf3188b31609","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"a80236c32ac9e6ef2a67978a9fbc1fef","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"e72ded3bc90c7b6a75ba78062e01a798","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"92926c6adcfd174cb58c7145a5413f63","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"7cda9107576dcf900c495f42350bbcb0","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA,NA
"7a82775bdeb3109605f729905a784255","Bacteria","Bacteroidetes","[Rhodothermi]","[Rhodothermales]","Rhodothermaceae","Rubricoccus",NA
"1f63f3596f698f91454a76753a670880","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"82ddd4c06c80f04fb3512a37d7fc8af2","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Selenomonas",NA
"a19de11cf09567ac5ecd379f1d791358","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Dialister",NA
"9bb4be6442aac0de535b3f6fe75796b7","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"44135192b34b0ca2753e5b692c5697e9","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"37d034f00ea08299cff229d80dc9e9fd","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"72666ed8aa021e3cd17a56bb9136dfcb","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"094adb2286c902b32cb94c4013cce8ef","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"0440065787fb0e668b90011245aaf1bc","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"033879e7393ef748db2cc9be58b8c745","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"5f21bf27b6de2bb94704fd7870070a2c","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","parvula"
"f1d9f529cef89bac80aacc01254aa293","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"154afb00179ec745cb792ec2344ee06b","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"2524d93da2b8c9b797d2a019b68cd8f9","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"2d98e94d355205d3475a2e4009c7f4f8","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"681e04c0b9d501bd9e970f88d6638bcd","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"da3d410bb0f04c25cf7e2018b2830703","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"09768cb44dc1635c3f25c0940eee38dc","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"456750319451203e4309f9e8a4405ac0","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"d8c97b0e7d37b64b6d95f3ba22773deb","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"22541b127f3a69cf757781e7445dfe86","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"1e3e9b89da47dc2be9a2da594e1813f6","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"be8df7b69cb2171acbba3d0f7f9341a2","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"83f8f82e8f9e3ceaa37bee5d45a00e4a","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"46702a51fb039cea06e7c612a20280bc","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"fc7612e2277c5c9b1a0947c41b870074","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"aa42a423c8a4203cb6011d0ff60fe8a3","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"6a85dbea1f40aa6d9d0a5835bb9b608c","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"188263835da3c675a317cdfbedcb659b","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"467366e2bf44153d54c5a44aef90718e","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"e8b5c9489a4c75be0cf692374b1de222","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"0c1c36002fea250607500507b638c894","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"02a6917596e12bcd74fdb0dea1ae4e32","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"6ebf052a99ca5d1b0038e0b17ed8b9e7","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"4aac1ce15a96e7ab3bbe4cde5de903a9","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"404315462661d28c2e55340361316c41","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"ba5050f0a134299afce343c3934a44fa","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"e10df57b0b805352d72fb55b33955027","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"7bf27a4d7e41d8c07f2366bb9e60198d","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"d2ddeddfb3d6f8e1afbca11bca252132","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"26cb3d4dc0466543dbe3f0353c5689cb","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"3fda4b6a2824ddf853e88de23b98858e","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"59f3821b019d7e7828ed53437c975864","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella","dispar"
"610e682258649201b39f0ad3c83d1dbd","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"f1d6093cd0b4ffc4e7ea7228f2f7dca2","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"b2ef74db21a6011c81339868cdc137a8","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"c0db25a6c6a5b06b5a40f301d33437e3","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"afe68d7bf0cbc82b3cefaa7efdabf279","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Veillonella",NA
"58c4cb4c6173ea7cf3e15f9855e51ea4","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"c2fde706fcda539b58e3620dcd0d9499","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"cfcb155d4896856c7e512cc965eddd48","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"75e034bd43f77a4a6437acc5fa26b7d7","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"3a4f4daae3ea841c52d59c879838ac66","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"77eb4ab5b4b721ab97bded27837d42ac","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"0dd01b13b32c840bd2c753b4e13f1ed8","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"ede62086703d9d2e8d48e0d221b03fa4","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"6a7ad993fa97e0e5a18aa1cb122f6c55","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"bf991db3249937049e80d12840efa7dc","Bacteria","[Thermi]","Deinococci","Deinococcales","Trueperaceae","Truepera",NA
"24a243c38014e2daa1fadd8c23ec578f","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella","aerofaciens"
"24ab30bdaa5f0b7558bdd40ac92a6749","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"374f2744c35ef100c5dd2e932f8b97fc","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae",NA,NA
"1a1395ec27ed006bd1140553e781a6f6","Bacteria","Cyanobacteria","Oscillatoriophycideae","Chroococcales","Xenococcaceae",NA,NA
"947f633c5d19a6cfbe6ce385a843ccfc","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"6265296767c09a5887e3797bc6b12ea7","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"1e227a726966f683cbf019137d05f7c7","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"6af10ea5c29e3cb23de0f460c78a2163","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"9cecb24cfeef502c21df8e635ffd2c4f","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"c0ce6f56443496567888e5973d9a13c2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"c0b9cc4c342df0d2f65b613972e8a110","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"61c2ae6c1ea8ff91b08ae219ca4480d1","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"6db2e840affdb1451e4c471c120c55f5","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"e32f20f19a81b6e7cc1c06f685caf5ce","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"aa8ddad1eabfbe3ab597f6dc20b2ab0e","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"8d35b756634b4588349a78a0866b8b94","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"4bce55bf85e3f95c1a674c074e61f48d","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"3f52cd801485e9f21c1394517cabb8b4","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"631b2e1a827cc16a22d81157560cb2e7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"915e024b276e16dc2a19a7e928d4054e","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"161213db112ce2246e2f09be596534f9","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"e90ad79d14c6d654a8d0d3f398cb61c4","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"1cd287ba3eeb93c86ba646198e125e3f","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"e3ac7eb430025f4d649e608d3a226f6b","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"98277dbdf6ca78d0378590706f8da3af","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"be70dbb57561706daccc5fa068b19529","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"aa83c8ee01b4fe74fc9ef7d3a16182c1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"7cdb0eb95620e12aaab497d0a8aec20f","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"df703c2ae871736f6d773c8a5c64b0e6","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"5f83616b21c53722dadbba2627b40f30","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"5497c3bf7502aedc8a4f36ce0c6f877b","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"f2fb0b389ce13e7fb31521fcc94d3a5d","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
