"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"4dff7b1720c1266d697404cf6f231cf4","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Morganella","morganii"
"0d714cb5f8a96b8dcd6f01979f4ba046","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"ccf4eec310c84a65e112082fe9d283b6","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"e7b3dbe1fdb767bf3dc679ccb1369052","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium",NA
"ca41164c24b831ba82929e4bd4017291","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium",NA
"6593fbadc0536450982996cf8a356167","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium",NA
"c1c8943f44cfa2ba3736b0e2d75f2b16","Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Cardiobacterium",NA
"5a3ff3b5c9ff7221b2ef5d8ea22a24fe","Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Methylophaga",NA
"298bac92a038ec043b6526690fd57f48","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae",NA,NA
"37ea13900f582762f956fc9ee5a2ff16","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA
"b5a792ccea2f41a2ee22f74aa370a6dd","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA
"44be947cc67f76f8d0cbfaff2489a69b","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA
"7e85939d5bb70fef3babddbcd01738ea","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA
"a43bca56832cbf75a22695d0af5bbf3b","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella",NA
"8ce2112c8ea8df3c542e6b38ef4fc0da","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
"5cec729ce30b0992ecdf889dc5661b55","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae",NA,NA
"4dafef8a8e26f36a171698d6c3d4bc4d","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae",NA,NA
"550b6637784a47738435a94a0750ae90","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae",NA,NA
"3f0a5cd9b3240dfaca7af3e86ae24ad2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"7dd07e7535285c2595a69538878226a6","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii"
"fb3776fbe0b3be104a6d5476cc55264d","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii"
"f2b99a001673871809b58e7c9c61856a","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii"
"ae3ae4cd1ba0f60f3298fdb16c0acba4","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","fragi"
"7530566296965407330866e4a51d7fb6","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"2c2d3e24af4c98a18b5d7d810604827c","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA
"d808fb59707b01e9c7c0c24f792b8654","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"aa8ddad1eabfbe3ab597f6dc20b2ab0e","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA
"6af10ea5c29e3cb23de0f460c78a2163","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"079378755af11df8dcb504db0fe56ba2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"765b45d30efc61942b331c7c1894ab0c","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","viridiflava"
"8d35b756634b4588349a78a0866b8b94","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","viridiflava"
"b4771ee149a97a4e07a21ac8541b0ee1","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","stutzeri"
"d2a13a68df0e73dfa44f69f55ac5a922","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","stutzeri"
"180f7080a26467f4287ef202237a077c","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","stutzeri"
"c0ce6f56443496567888e5973d9a13c2","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA
"089e70c512538f44815333c8a7164b30","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA
"e32f20f19a81b6e7cc1c06f685caf5ce","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae",NA,NA
"34de0c49110caa3b1a2977859201b30f","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax",NA
"cb125eb54ec0cbdbcca7ac92b4cd897c","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax",NA
"407333f26843b2060c96d6660fd672f6","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Haererehalobacter","salaria"
"6dce6bdb7662a487ad8a3ef4ca79a7e5","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"dba8c1622447253f83d7866dc42c2a9b","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"631b2e1a827cc16a22d81157560cb2e7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"6eb362484ae59e820bea45c1b48b0da5","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"4bce55bf85e3f95c1a674c074e61f48d","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"d1a992cf40b2c0b1f9fafd7f66462367","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"3f52cd801485e9f21c1394517cabb8b4","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"81ae708f8435f9d13234ef0f1c22d4fa","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"915e024b276e16dc2a19a7e928d4054e","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"98277dbdf6ca78d0378590706f8da3af","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"37e18db51b98c07a9c117127d77becab","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"df703c2ae871736f6d773c8a5c64b0e6","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"161213db112ce2246e2f09be596534f9","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"aa83c8ee01b4fe74fc9ef7d3a16182c1","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"1cd287ba3eeb93c86ba646198e125e3f","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"5f83616b21c53722dadbba2627b40f30","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"e90ad79d14c6d654a8d0d3f398cb61c4","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"e3ac7eb430025f4d649e608d3a226f6b","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"0e461d9c1da9d12250929435a164ec57","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"881200b5f09b3380be419a7a8306a678","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"5497c3bf7502aedc8a4f36ce0c6f877b","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"1bcbeecf21140f6de6151e34713a1801","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"af94dfe2714e88ce0932ec9168447630","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"8f998338cfe9e6763444443c78d8af1b","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"8ab9620138a183f95aeceb95988958b7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"f2fb0b389ce13e7fb31521fcc94d3a5d","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"4428f6db057c7c6693e8389f42b764bc","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","campisalis"
"db10bee2ead8988aa83ac658f4942f7a","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","campisalis"
"8571095d5b03caa41869ca1662be0b21","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"4a15e81b2ffb3c780b93f6ad8282cf3c","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","campisalis"
"ebcacafd98ff12ed0f0ec39e62999d76","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"70d3397ba71964e4a2c58ae47fc5a18f","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","campisalis"
"1d0f033c5f18bbf96553aa6afe985cb7","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","campisalis"
"3f6f8dbbfec63524058f6e15592bff13","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas","campisalis"
"50cd71d23930bd586c46bdbe9e3f7023","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","RB40",NA,NA
"3a51f5cf8a8e18e7e1b16f9b2f0704a0","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","RB40",NA,NA
"bb9923031eec08d0d259e30268468948","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","mb2424",NA,NA
"89cb1ddf89dcf11d86f725dbcaa9a5ce","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Reyranella","massiliensis"
"1c588e0a86e8ed8e9a54cf219034095d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"d7c32dd824ace7f9f6ee8f926d7b5aa3","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"2ea94d87f9990e2f9d6f57a7bfc341d0","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"85ea85942d2d1ff9b9ff229db4f6a4d5","Bacteria","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Syntrophobacteraceae",NA,NA
"6e2289768a97d69f7c005fba217cdeef","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
"638234225c866b1067ac4c64834a6781","Bacteria","Proteobacteria","Deltaproteobacteria","MIZ46",NA,NA,NA
"e404efbf322ab0252175c27c1b0f0e98","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Plesiocystis",NA
"a1844a4c1b8ee80174bb727f9be62f64","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas",NA
"7eed47de21804756426edc46ddbf4472","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","mucosa"
"5ed316836f433931a1d1a3dec1877586","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","0319-6G20",NA,NA
"6a282e33ab16ecc73664d8539e52c54e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","0319-6G20",NA,NA
"e447e7bc7d9aefa79e6b38f37ed13d5d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA,NA
"3fcb43c73163f2418fd7ce161991382e","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus",NA
"2645381ae87b094ef0a22b467503285e","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"26c00973f4b4282b5aad0db9a88f299e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"e7f548c1c3abade96b4bc8685557146d","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA
"33bdec35355879e56b379977c8cc403c","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA
"11eddb98bf79353fa397be7c36fb17e0","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA
"8602d2b6fa9b8e5b1683f2d099edc400","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA
"02f6c7de28791679e99c0c97b98e0070","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae","Woodsholea","maritima"
"6b379d7ca576e4d6e78fc47b8c629e6e","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",NA
"b6e3edea140d973bd7fefb576c2a5952","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis",NA
"36faca38e62a8e280ac588a2bd4c1eaf","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"7be2d01425a445f09fb49b3ce06fc001","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA
"e314ed81859d50665836a6f10cd22a09","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"9a8b2fb09741c9883c66e24a7df083b6","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"50446184c2a18865c0323961b94be874","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"0e4131e2df0be953b6ddbaa6bd96ab54","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","yabuuchiae"
"3fed50c021c15d83dddd74784a45a92f","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"8c4a9f8a4086e5ece0f971cd89bf31f6","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","asaccharolytica"
"f4f9af8a4f33d1cf5042850c06a8a393","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"e0fd6ff2fb97db0cff66bd1a9e971500","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"5cb8688ca202b2c787e16ba2d578fd09","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"32b943c4bef82750979dc46c22f05428","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"4f076c94bbca8aacd16e821d866ddd71","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"0a89f4d24a5373ceaf8b75e7a24e1ac8","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","asaccharolytica"
"bca21e77b7a0f8dda1252b9abbb41aa3","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","asaccharolytica"
"d18bb8c509a4273065451738e3aa10ff","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"399600e5f2b7d3533d7130c30ee6cf74","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"04b01d18c2b1a1aaaa23c422957501ba","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"c3ac1abab62f3bef1a95f83d07432322","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","asaccharolytica"
"f22b3b455cc24f99c54dfaa36a502a48","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","asaccharolytica"
"c2868dcae5507172c1e1a6b68012dc04","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","asaccharolytica"
"e7dfb207ad5fb802824dded80f49da3f","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"1fb2fdb6fb52e9c86eb1e83709799aa2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","asaccharolytica"
"f821f6baad2e3f9e774d43082bde8eba","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"c4e1a67c0d2b1c904535c0e1f601f305","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","asaccharolytica"
"3ed88a1a7f13c146bf62e9c366097cec","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"a356d7376e8b842c98b8a8425aa136e8","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"c24b643596944361baf1118c58f255f7","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"61e00f826d3090cf2de337065a5f5492","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"24884432a7b4a3b9c4886bd6784f5865","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"f9841bbca3f0f09586af04f9c74bf55c","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"6ccca6c0030e91bc46345a5aeccd78f2","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"9c9dee11a77ada8c9566749792119a52","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Kaistobacter",NA
"cbefe971b7aefb0e8001c25db0b85eb8","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"f208c46dfdac82764687f8722ed39598","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"1c22af8e5cda518b79db4c034e408253","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Rhodoplanes",NA
"156f3f7ccfe7edfa870aafdefe044ac3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Xanthobacter",NA
"189f8800b6eeb54a1aad93a0d09141d6","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea","genosp."
"2aa46588194bc11bf193ea67ce5b00e2","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"aca4efd4afb00d915d65448fc90f78b7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"6b9f54ca3efc793a8562a91e6ed98e33","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae",NA,NA
"462e97142b4ee293a1f610f3757b4fd0","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae",NA,NA
"5b95c8aee32012ea3c842e4fdbd4d137","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"0b1f48f9a331490016b80b728c3af69e","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"b8595b770235d00d052a27a98f0ba575","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"bdcfae1c4f09a3ad55b756cb4b1fef6d","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"6dc606ce37e3dc3d5c5f0272d69715b7","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"7a2b9557502883989269c5326306869c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"b983a6a4e4aa62c364f72d2347fb342d","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"30327710172b0f0b3443bba2932ce011","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"17d866ffc1c25911c63205a1429bab27","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"47461552ade0b045812fe9ae038dcd3f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"be642b79f9f96f9916639756a9c426e8","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"34c5053be64c0db6f14eb5e3e57f5f1c","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"3e888db0f24683df770e0ba13a704b01","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Afipia",NA
"0b2a7e6bfdb693e1faa75c2368a1c454","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA
"5c2726ffb74607ea9fac36c5bbb75bbf","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"24ab6c3ac520ac2ba39059bba3817911","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"4769c391b8773b25ebb5af72f9e6836a","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"8aaec980bc20eebb55b7bcf74ecbfbe0","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"5e8723b9cc946c2d8e7244d64511d387","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"fe4c6faae0e8b5804aae6db6aca4da6e","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"92ebddbea752feace6185bd993fe92d4","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"b7d7d7a7695c98d3cbd9a3e493136118","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"3cf220b7a3df4f60e18f4a2be84b8aa7","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"6c7b3bea1c9911f6a2c1100ed46f1ad3","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"e596f8d0c25fa1b057185983d04224e9","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"7bb8a9aa13654c408ecde27dfad9baad","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"e6c2c8bb17fd75f31587adf9b880722e","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"7d1fe80ea1c3442a368311e45310b226","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"5cb7c116024ee3549036f26e9f02355f","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","diminuta"
"ae92027db22dbe2b0acea9777c22eda3","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"1f98efbe73efbd54c0f7aabd89558cb5","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Mycoplana",NA
"88b510e260fc16d6f55015a77fc905c3","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Mycoplana",NA
"74a102c6cb1f05466e47792426a1c7b0","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"4bb96d7ec191f9f114463f425bca5f72","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","vesicularis"
"63fca616d2f61d5e4c5fe6abfac12ae0","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"8a49c19f0f3f81049679d4fd3c150c0c","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"faffae764028897f68d5a74a5660086f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae",NA,NA
"ed62866c025c0679ec1c1b76e0f0e37a","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae",NA,NA
"cd8307bc38927d9625125780cf7eac81","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae",NA,NA
