""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"11"	"Clostridia"	0.0705685618729097	0.0192539109506619	0.015026455026455	0.0193098049448757	0.00244575442117145	0	0	0.00128413663213766	0.00318754633061527	0.0676274944567627	0.00191154748457729	0.00214925373134328	0	0.0029800337737161	0.110021289537713	0.0104484512251503	0.00245872848612575	0.021570796460177	0.00223563603845294	0.0031568978217405	0	0.00281265695630337	0.0016522856618322	0.00106736987505494	0	0.00149644594089039	0.00122511485451761	0.0183623975054856	0.00117073170731707	0	0.00159489633173844	0.00130841121495327	0	0.00214669051878354	0.13738799125097	0.345423086429925	0.0885285482212319	0.177716096029762	0.162710515846705	0.199092741935484	0.154531484993134	0.137982611947275	0.327080022625044	0.158689394366992	0.333818877028473	0.262194809410719	0.20385426076483	0.000975094462276033	0.0397729451923446	0.00119840213049268	0.0133665729592107	0.0212884913125753	0.00146827747868422	0.00884447895216555	0.00408692185007974	0.0005111657774512	0.0021104679208876	0.0149642897630654	0.00151473423299367	0.00174825174825175	0	0.00344984112573763	0.173487561163083	0.1570062961491	0.114844017826534	0.0760921747479597	0.0619109430554772	0.00202195262853842	0.0826524398556718	0.2925052101154	0.0570960682656014	0.215124465677646	0.181546633097021	0.175390680663088	0.076117327511144	0.192580283328487	0.191908515054727	0.165633025372164	0.220522412200989	0.207458095577746	0.28804562120044	0.31672592203743	0.159253003957797	0.215566744184296	0.153532816621207	0.118366215038428	0.237285930613158	0.096745018606623	0.036057585332206	0.321844930636275	0.169889311034451	0.217365858319631	0.26262492845507	0.230994639199506	0.228403172694822	0.0811928706371773	0.337973796362239	0.411355595242107	0.227565751449676	0.179740564009973	0.314496302439359	0.233891461563158	0.399222148598427	0.152202768050692	0.171057089896822	0.246255964981522	0.199500303340661	0.190486937877335	0.10925784641288	0.0894069046916495	0.307475080914495	0.142335552648535	0.0920268395996551	0.123100978707797	0.316450278213725	0.0704317782624641	0.261465514451241	0.294989487399686	0.270662816328623	0.198925630587929	0.0961526082011888	0.00694998290987809	0.38472234511876	0.211787459027717	0.317321749300363	0.0727532800631351	0.0369067032872715	0.232169280852323	0.317166640490027	0.255735932456712	0.263933618762551	0.281317019521584	0.256501461351906	0.093905653001778	0.166604172011604	0.111704142986574	0.095233696656198	0.153041203400916	0.0686281217926788	0.00438345721364589	0.00246627012911649	0.111226445225168	0.00447067238912733	0.0800992023594075	0.00135171668018383	0.000648845055800675	0.00297366185216653	NA	NA	NA	NA	NA	NA	NA
"12"	"Erysipelotrichi"	0	0	0.00155202821869489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000409228815353136	0.00166433220729999	0.000566344247879935	0.00178747892809394	0.000618839234407461	0.00179816913687881	0.002664617798993	0.000814647631512173	0.00203356048159022	0.000649094090421629	0.00147939094612741	0.00223820670095167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.37365253744774e-05	0.000271926705294204	0	0	0	0	0.000272660347005735	0.000396590873744129	0.000499361111519086	0.000251445813427206	7.729852691093e-05	4.74991687645466e-05	3.89878747709462e-05	0.000299115117776578	0.000206806222569452	0.000340995066227636	0.000652868208847246	0.000267475035663338	0.000235403511043367	0.00111352374589388	0.0002187471384822	6.02078676631069e-05	5.85126972553044e-05	0.000182235955946438	0.000931471777445894	0.000376842997786047	0.000111254505807485	0.000178825665609761	0	0.000242862432366794	0	0.000921234454168586	0.00051601508679161	0.000243306680915215	2.2608833271159e-05	0.00150284732284261	0.00050174977294235	0.000279425672771043	0	0.000750942759660226	0.000167094004782346	0.000206770051692513	0.000305613319425713	0.000107638764306986	0.000652345508275003	0.00746675694483628	0.0013680250453816	0.000990599839817898	0.00247579012520793	0.000527168713513091	0.000749709487573565	0	0.00110572121557997	0	0.00042075282389876	0	0.0018454282931497	0.00087362218628599	0	0	0.00489198447711386	0.00106747711203486	0.00323016303969481	0.000172634901844727	0.000600806797699768	0	0.000675357311135543	0.00275070357591465	0.0011177206077369	0.00305196590596646	0.000335800012437037	0.000517004400842339	0.000414438238834837	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"13"	"Fusobacteriia"	0.0328595317725753	0.0276774969915764	0.00352733686067019	0.00169613151542827	0.000250846607299636	0	0.0120481927710843	0	0.000296515937731653	0.0288248337028825	0	0	0	0	0.0339111922141119	0.000431499460625674	0.000351246926589392	0	0	0	0	0	0	0	0	0	0	0.00184778842822497	0	0.000641985876310721	0	0.000186915887850467	0	0	0.0155648063218796	0.0235643074894949	0.0502257925093521	0.00550776027437075	0.00424346903593688	0.0404451830863121	0.00398875302425947	0.0243592996701345	0.0136558299889568	0.017299768583846	0.015715683820015	0.0177689692289292	0.014453477868112	0	0.000536953937022974	0	0	0	7.72777620360114e-05	0.00168787766262701	0	0	0	0	0	0	0	0	0.0344200521175081	0.0267743217520447	0.0152553993829277	0	0	0.000192566917003659	0.0247575595081207	0.0120221468785965	0.0401545082027406	0.0213477495599698	0.011683120210252	0.03358784971263	0.0111570301636191	0.0158531012421586	0.0144764355798617	0.0336679347420692	0.00689922890971009	0.0206579885877318	0.0118231413421531	0.0158279446737773	0.0183035396339292	0.00490694121454321	0.0192911861874027	0.0330560177481974	0.0184733229605191	0.0079325451033963	0.0283198344532954	0.00372782733694194	0.0100201018975986	0.0113468513482846	0.00735812089992515	0.0264168879916109	0.0790620228855351	0.0202946396198691	0.000423915623834232	0.0357650705933888	0.00407115955007653	0.0433270999914023	0.00937762227467453	0.0162105687031001	0.00334764195788079	0.0451025512756378	0.0633283947992586	0.0253596928707258	0.0247173713085399	0.0381049107562677	0.0232827339454368	0.0186949374025208	0.0274786914417609	0.0082589765117051	0.0882970348989766	0.00272185008590236	0.0105578541874732	0.00088787662375263	0.0161989837201023	0.00962421155497646	0.0245373613792868	0.0923808992732207	0.211853314164324	0	0.0472765424920047	0.0189759754857021	0.0343900978795093	0.000271283417184571	0.0161359539953652	0.00784255696951761	0.0208732527092822	0.0164565213934778	0.00513393702875762	0.0163046466868298	0.0765126546856539	0.0265437625310518	0.00941366856781986	0.00405238448233259	0.000615801465607488	0	0	0.000619401562797789	0	0.0227563078888534	0.00107296137339056	0.00901534955425967	0	0	0	NA	NA	NA	NA	NA	NA	NA
"14"	"Nitrospira"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590784671532847	0	0	0.0306047197640118	0.00201207243460765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119347566635725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0061765330348009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"15"	"OM190"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0933698296836983	0	0	0.0997418879056047	0.00279454504806618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264432820552414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000770829144044507	0	0	0	NA	NA	NA	NA	NA	NA	NA
"16"	"Alphaproteobacteria"	0.538795986622074	0.784195748094665	0.704056437389771	0.720921129884533	0.966700112880973	0.869506423258959	0.614457831325301	0.856775960962246	0.91119347664937	0.43569844789357	0.890259796680859	0.928179104477612	0	0.958080858249727	0.169099756690998	0.83791030975497	0.915612925886899	0.329646017699115	0.931365973619495	0.450594549089761	0.91660180140109	0.970668006027122	0.961630255186341	0.97915489420481	0.94438553081183	0.967764060356653	0.957529351710056	0.919621203372214	0.961073170731707	0.958484913331907	0.986995460679671	0.896261682242991	0.933388022969647	0.937298747763864	0.0118253016298596	0.017714426958886	0.00502257925093521	0.0364616636633145	0.202028908632807	0.0221774193548387	0.15574118877918	0.00331201004286916	0.00168341099469389	0.00426144381102896	0.0238864738147803	0.0176322848502452	0.292698774940966	0.839962621378946	0.694396502128639	0.944829116733245	0.661539277568557	0.728410459315328	0.941371937868679	0.908483273132363	0.931419457735247	0.938053097345133	0.936625663289918	0.940652987189661	0.911594602038006	0.937687312687313	0.970087942605878	0.818157058556514	0.0186723158545959	0.0511222205953103	0.250599931436407	0.763322131541047	0.675602460635476	0.985204441876886	0.000218128277604588	0	0.000139527369395039	8.17198893638421e-05	0.000171161023874202	0.000439367311072056	0.000162449478212276	0.000199410078517718	0.000268082140367809	0.000335667018317829	0.000458772254865633	0	0.000235403511043367	0.000143167338757785	0.0004629299907414	0.000158045652615656	0.000126027347934502	0	0.00022376137670488	0.000216684723726977	0.000228071736905345	0.000385162972082562	0.000107964155900241	0.000179160810762389	0.000148593316602827	0.000181306780873605	0.000244708185488805	0.000219453084747056	9.04353330846362e-05	0	0.000292158095637317	0.000118218553864672	0.000191380046421929	0.000195898111215711	0.000103713520209732	7.33700183425046e-05	0.000564720264156208	0.000330092210541423	0.000123945646572251	0.0956384359307115	0.0914998289968693	0.174092652699911	0.00127657928331034	0.0200324111134975	0.0018180455073659	0.0256548848522286	0.00242545298901412	0.248084309675925	0.0014402692818073	0.0185377121028162	0.0588315704936521	0.0765069982713433	0.134132995729889	0.786715278568987	0.00390600310963354	0.0343350873447449	0.0091892569232697	0.508237151030877	0.289703315881326	0.0704350399526487	0.0117951939689022	0.0218625284212869	0.00850604326904861	0.0125378058839703	0.00886760773583732	0.00147535402191594	0.103905587022163	0.0151058397166625	0.00832871482234128	0.399607586657946	0.807321245295929	0.909376786735277	0.952850718119832	0.60938997125519	0.968884120171674	0.342784368925531	0.94065963773993	0.94186348300026	0.871622769753611	NA	NA	NA	NA	NA	NA	NA
"17"	"Betaproteobacteria"	0.0368729096989967	0.0621740874448456	0	0.0111553265053167	0	0.0172413793103448	0	0	0.00118606375092661	0	0	0.000597014925373134	0	0	0.207116788321168	0.00061642780089382	0.000526870389884088	0.345931661750246	0.000782472613458529	0.00136798905608755	0	0.00321446509291813	0.000428370356771311	0	0	0	0	0.00219424875851715	0	0	0	0.00186915887850467	0	0.000626118067978533	0.0872645170394412	0.00537200296613661	0.360865612471496	0.113061675289194	0.00362462980152942	0.00410037053182214	0.0281501340482574	0.233643611693532	0.00544078433485065	0.00083253372467122	0.000614516239160616	0.0332484751149003	0.00115691215391686	0.00121886807784504	0.0124266482568174	0.00230803373280071	0.00334164323980268	0.0156115602958885	0.00283351794132042	0.00418593660331499	0.00468500797448166	0.002555828887256	0.00379884225759768	0.00368438952499717	0	0.00368381618381618	0.00312427678778061	0.0208806173399909	0.0495491273129488	0.0496370824356266	0.0816478116786653	0.00204032645223236	0.00744963034031266	0.00349829899223313	0.12870477246494	0.0204127655603596	0.250928958538341	0.0797523258737742	0.103740144437819	0.0932230560965183	0.0620751946144749	0.112126625399859	0.0955980912551606	0.216792941402129	0.0243796281592057	0.0305902282453638	0.00417252723324368	0.0157563610043984	0.042350463438705	0.00556922775883739	0.0932467345413955	0.114388717217336	0.0114534602355219	0.369796033727448	0.194077922655868	0.0139827914686402	0.0130790863147721	0.025986280263247	0.00161251265794919	0.098361378715564	0.041754664084818	0.0523920386237429	0.00150348741253208	0.00302591232267412	0.0464912447840253	0.0544933797609836	0.00768955212161957	0.0241553254357373	0.00295007346374348	0.0499249624812406	0.0321159736109542	0.0157511391769222	0.0224537323948256	0.0054919219846151	0.00373576070084975	0.032436875605952	0.000606052791066524	0.173887576390652	0.337331783933726	0.00714244348782889	0.00690184049079755	0.0962960103456928	0.0323332362365278	0.000296129586306968	0.0579259436460879	0.0419338649417275	0.0071240048923889	0.0029243097489651	0.000379223602877043	0.0573172416391425	0.0124194199629645	0.00239222649699122	0.143020627700054	0.000813850251553714	0.00992618187529449	0.00779101012831317	0.00149660894934263	0.00211712950233709	0.00323362974939369	0.250684085091358	0.0138540782696217	0.00527139444856272	0.00100067738161217	0.00588620013080445	0.00321587410195005	0	0	0.0270680293835835	0	0.0581138145988337	0.00342434892313238	0	0	NA	NA	NA	NA	NA	NA	NA
"18"	"Deltaproteobacteria"	0.0304347826086957	0	0.00338624338624339	0.00136995237784591	0.00796437978176345	0	0	0.00154096395856519	0.00126019273535953	0	0.00112955078634112	0.0053134328358209	0	0.00993344591238701	0.00638686131386861	0.0135305902296194	0.00799086757990868	0.00430186823992134	0	0.00831316426391666	0	0	0.00257022214062787	0	0.0229763167196889	0	0.00316488004083716	0	0	0	0.00993743099006257	0.000249221183800623	0.0269073010664479	0.000447227191413238	9.87793692231708e-05	9.88712202356431e-05	0	2.90646980177876e-05	0.00154709808601865	8.17349607672188e-05	0.00302425946511476	0	0	4.23322232883671e-05	0	0.000170855473355089	0.00190177340369895	0.00711006378742941	0.000843784758178959	0.00328450954283178	0	0.000172028212626871	0	0.000135030213010161	0.0062799043062201	0.0027475160538002	0	0	0	0.00206043956043956	0.0079264059245545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225695424025278	0.000315698087395754	0.000695527547106184	0	0	0	0.000405381927687586	0	0	0	0.000148064793153484	0.00022213488713839	0.000185877060911913	0.000793940304272257	0.004291519501728	0	0.000200936868147739	0	0.0014550656012627	0.00463479529654107	0	0.000109941887859274	7.95001033501344e-05	0	0.000151223535881221	0	0	0.00061178978113714	3.2946215303517e-05	4.61851099205616e-05	0.0366252452583388	0.0017105713308245	0.00385934819897084	0	0	0	0	0.0169865729476435	0.0109005969374513	0.0213254035683942	NA	NA	NA	NA	NA	NA	NA
"19"	"Epsilonproteobacteria"	0.00702341137123746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207876198175309	0	0	0	0	0	0	0.00324560784590418	0.0232182582186702	0.00354710344724801	0.00199093181421845	0.00187861910445122	0.0030378160418483	0.00204341855750997	0.00177619893428064	0.00649123279553963	0.00258226562059039	0.00477957074902702	0.00396384698183806	0.00167989983993407	0	0.0041805699382503	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00121857482986821	0.0022172485200912	0	0	0	0	0.000372635807574504	0.00254284736694765	0.00246743137456489	0.00189841589137541	0.0015459705382186	0.00289151189854178	0.000942206973631201	0.000456981429936438	0.000704673054681097	0.00131602783372228	0.00245266705485857	0.00209522111269615	0.00244231142707493	0.00152711828008304	0.001424399971512	0.000985903832983375	0.000868688505405673	0.000855716662705016	0.00153510711925441	0.000113052899335814	0.000706466111877531	0.00115548891624769	0.000935689351135423	0.00298203216135621	0.00424316470743627	0.000994737203171399	0.000851158906048016	0.000376886819456901	0.00245871061823855	0.00241938201300671	0.00165767962959434	0.00259006104376236	0.00171751323711988	0.000587694333647133	0.00347440292702601	0.00218109054527264	0.00554090235654444	0.00140647985361128	0.00206793526123176	0.0412646466926216	0.0010260187840362	0.00170720397926063	0.00353315882451548	0.00230392252572388	0.0109270157813847	0.00108101847383356	0.00428021115708375	0.000868574958018877	0.0116839822636502	0.00164351920400367	0.00336619790509714	0.00289968215022584	0.00165225414672875	0	0.00600437371221985	0.00529970989739661	0.00558316973671387	0	0.00254627642834664	0.000665877478543948	0.00150777446207005	0.00535830696579906	0.00128822036145948	0.00676381633214188	0.00746222249860083	0.00220672610115632	0.00173669357226027	0.0044477390659748	0.000508036209126178	0	0	0	0	0.00175662727563079	0	0.000971915007708291	0	0	0	NA	NA	NA	NA	NA	NA	NA
"20"	"Gammaproteobacteria"	0.0423913043478261	0.0252707581227437	0.0970723104056437	0.0759345032291735	0.0168694343409005	0.0404834347532116	0.373493975903614	0.0117284479068573	0.042772424017791	0.245011086474501	0.0218959075506126	0.0257910447761194	0	0.00715208105691865	0.0650851581508516	0.0262906457081214	0.021689497716895	0.0750983284169125	0.0522021014978761	0.0719772703356835	0.0406983209162682	0.00673028628829734	0.021969279725843	0.0189615118980348	0.0319311888771062	0.0220725776281332	0.0256253190403267	0.0087769950340686	0.016	0.0247164562379628	0.00147221199852779	0.0198130841121495	0.00935192780968007	0.0211091234347048	0.0374938262894236	0.0284089972810414	0.0909727707647138	0.042013020984712	0.0442691066613623	0.000585767218831735	0.0853004642646963	0.063943161634103	0.00693565329813882	0.00230005079866795	0.00254910439948107	0.019306668489125	0.0486378547996006	0.014016982895218	0.0657001495800253	0.0276964047936085	0.0307643345886596	0.035953896439016	0.013781200896422	0.00631266245822503	0.0413676236044657	0.0107664291875659	0.0428726483357453	0.0208593130030609	0.0267144037455247	0.013986013986014	0.00613283962045823	0.0133454380390377	0.0920305206126619	0.0986048068274521	0.140612501428408	0.0375660105616899	0.0923302669450872	0.00166891328069838	0.0446435874830723	0.152710815266416	0.14594562838721	0.110868745285391	0.0938569756399214	0.206092955873272	0.311597593148531	0.146765817789041	0.130992593273436	0.116519079739565	0.0692922555714361	0.0465584878744651	0.00309555617022028	0.0547217383696422	0.125667687486646	0.123396024775538	0.190431823705744	0.0923302432453847	0.0606913706164886	0.0513542795232936	0.218086645009123	0.0951490099248244	0.0347901639512825	0.0520123740399967	0.0237914410249637	0.182120211295902	0.0947339862431442	0.136337614258726	0.00364002215665661	0.156754388920713	0.0758785384473703	0.137047545352936	0.00612416148550173	0.0619418944435677	0.00593471810089021	0.0166016341504085	0.0270202036979212	0.0710918158659539	0.0444182056584449	0.091124527450206	0.0147062692378522	0.108249378240526	0.0310634292272182	0.0196809653044887	0.0265397158601042	0.046985695809123	0.0420352404051933	0.0340288366886062	0.0167168333495161	0.00189522935236459	0.0390273909403141	0.0392758229706872	0.0245048602021329	0.0335725950400668	0.0218306387389551	0.0216635060971781	0.0294056221544631	0.00530235769951662	0.112036162847252	0.00473512873631252	0.00402073189885346	0.0178716232331102	0.0231690220891903	0.00508660984327743	0.0294260307194826	0.193523574139692	0.0644550137159322	0.173527716003624	0.0987745550834411	0.192282537606279	0.0309271296613069	0.0164379645511721	0.0285797185550559	0.00846374960076653	0.00608011444921316	0.0619679603190562	0.0246463008020186	0.0350376330132364	0.0328802039082413	NA	NA	NA	NA	NA	NA	NA
"21"	"Spirochaetes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00798357664233577	0	0	0	0	0	0	0	0	0	0	0	0	0.000346460330292182	0	0	0	0	0	0	0.000268115430748607	8.23926835297026e-05	0.000238460735949446	0	0.020996331167396	2.72449869224063e-05	0	0.000253742704897234	0	0.00215894338770672	0.000500716935612354	0.000956790650788498	0.00305868555761581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000637408372546446	0	0	0	0	0	0.000672562189280813	3.1105166568167e-05	0.00110153186364504	0	0.00353916826785044	0.000350306369638531	0.000968198890145165	2.49262598147148e-05	0	0.000197137772662852	0	0.000178316690442225	0.00057673860205625	0.000294288418557669	0.0002340085667484	0.00109126760139381	0.000319569346548201	0.000150542746216623	0.000161316341345378	0	0.000189132659872725	0	0.00128528757024097	0.000211011621564591	0.000181614053625677	0.000416515577682605	0.000388341250884407	4.77071923363166e-05	0	6.73922566297132e-05	0.000304860621534592	0.00018270140142722	0	2.17664568017457e-05	0.000639566707960013	0.00943805235951309	0.0166094195340061	0.000172222022891177	0	0	0	0	0.00252736908614976	0	0	0	0	0	0.0122341974949024	0.000310936065622316	0.00198212668523486	0.000594806594918121	0	0	0.00985981367480312	0.000690720484257852	0	0	0	0.00651080201242971	0.00241872153290404	0.00240090312117406	0.000909332019853749	0	0.000136807412474349	0.000844860850156993	0	0	0	0	0	0	0	0	0	0.000804343454655138	0	0	0	NA	NA	NA	NA	NA	NA	NA
"22"	"Synergistia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.87793692231708e-05	0.000873362445414847	0	0	0	0	0	9.34841544358231e-05	0	0.00059265112603714	0.000751075403418531	0.000888448461446462	0.00285266010554842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205404128077654	3.88814582102087e-05	0.000785759396066797	0	0.00252324477130679	0.00032061938916069	0.0012346160344133	0	0	3.72963353686476e-05	0	0.000374465049928673	0.000812142113099617	0.000962402666093997	7.6307141331e-05	0.000331143272147088	0.00131428519988838	0.00167181681324776	8.32600471460017e-05	0	0.00060077433136042	0	0.00383529810959904	5.97202702541297e-05	0.00159600228943777	0	4.78776884652009e-05	0	0	0.000168480641574283	0.000419183354610064	6.44828475625484e-05	0	2.72080710021821e-05	0.00011523724467748	0.00424879106219777	0.00358099085153172	0.00015069427002978	0	0	0	0.00442608439067572	0.000386842207063739	0	0	0	0	0	0.000938602453312619	0.00417542716692825	0	0.0023420509674901	0	0	0.00262928364661417	0.00264985494869831	0	0	0	0.00924829831311039	0.00615674572011937	0.000954001240201612	0.000454666009926875	0	0.000136807412474349	0.00133664552412897	0.00219060211955556	0.00011531175356231	0	0	0	0	0	0	0	0.00237951605335478	0	0	0	NA	NA	NA	NA	NA	NA	NA
"23"	"Mollicutes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025212161160089	0.000327883511930489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000116322545802002	0.000222125202019041	0	0	0	0	0	0	0	0.000162035161630074	0	0	0	0	0	0.000113105306181205	0	0	0	0	0	0	0	0	0	0	0	0	0.000126730031682508	0	0	0	0.00568000150463616	0.000210465391597169	0	0.000232105324238243	0	0	0	0	0	4.85484027575493e-05	0	0	0	0	0	0	0	0	0	0	0.000295945546019532	0.000424061567457201	0.000190800248040322	0	0	0	0.000138708497786969	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
