""	"rowname"	"FL.CON1062.BAL.FlushControl"	"FL.CON1063.BAL.FlushControl"	"FL.CON1064.BAL.FlushControl"	"FL.CON1065.BAL.FlushControl"	"FL.CON1066.BAL.FlushControl"	"FL.CON1067.BAL.FlushControl"	"FL.CON1068.BAL.FlushControl"	"FL.CON1069.BAL.FlushControl"	"FL.CON1070.BAL.FlushControl"	"FL.CON1071.BAL.FlushControl"	"FL.CON1072.BAL.FlushControl"	"FL.CON1073.BAL.FlushControl"	"FL.CON1074.BAL.FlushControl"	"FL.CON1076.BAL.FlushControl"	"FL.POST.01.004.BAL.FlushControl"	"FL.POST.01.005.BAL.FlushControl"	"FL.POST.01.006.BAL.FlushControl"	"FL.POST.01.007.BAL.FlushControl"	"FL.POST.01.010.BAL.FlushControl"	"FL.POST.01.011.BAL.FlushControl"	"FL.POST.01.013.BAL.FlushControl"	"FL.POST.02.002.BAL.FlushControl"	"FL.POST.02.003.BAL.FlushControl"	"FL.POST.02.004.BAL.FlushControl"	"FL.POST.02.005.BAL.FlushControl"	"FL.POST.02.006.BAL.FlushControl"	"FL.POST.02.007.BAL.FlushControl"	"FL.POST.02.008.BAL.FlushControl"	"FL.POST.02.009.BAL.FlushControl"	"FL.POST.02.010.BAL.FlushControl"	"FL.POST.02.011.BAL.FlushControl"	"FL.POST.02.012.BAL.FlushControl"	"FL.POST.02.013.BAL.FlushControl"	"FL.POST.03.002.BAL.FlushControl"	"ILDCON1062.BAL"	"ILDCON1063.BAL"	"ILDCON1064.BAL"	"ILDCON1065.BAL"	"ILDCON1066.BAL"	"ILDCON1067.BAL"	"ILDCON1068.BAL"	"ILDCON1070.BAL"	"ILDCON1071.BAL"	"ILDCON1072.BAL"	"ILDCON1073.BAL"	"ILDCON1074.BAL"	"ILDCON1076.BAL"	"NEG.OR.01.002.Water.OralControl"	"NEG.OR.01.004.Water.OralControl"	"NEG.OR.01.005.Water.OralControl"	"NEG.OR.01.006.Water.OralControl"	"NEG.OR.01.007.Water.OralControl"	"NEG.OR.01.010.Water.OralControl"	"NEG.OR.01.011.Water.OralControl"	"NEG.OR.01.013.Water.OralControl"	"NEG.OR.03.001.Water.OralControl"	"NEG.OR.CON1062.Water.OralControl"	"NEG.OR.CON1063.Water.OralControl"	"NEG.OR.CON1067.Water.OralControl"	"NEG.OR.CON1068.Water.OralControl"	"NEG.OR.CON1069.Water.OralControl"	"NEG.OR.CON1070.Water.OralControl"	"NEG.OR.CON1071.Water.OralControl"	"NEG.OR.CON1072.Water.OralControl"	"NEG.OR.CON1073.Water.OralControl"	"NEG.OR.CON1074.Water.OralControl"	"NEG.OR.CON1075.Water.OralControl"	"NEG.OR.CON1076.Water.OralControl"	"OR.CON1062.OralRinse"	"OR.CON1063.OralRinse"	"OR.CON1064a.OralRinse"	"OR.CON1065.OralRinse"	"OR.CON1066.OralRinse"	"OR.CON1067.OralRinse"	"OR.CON1068.OralRinse"	"OR.CON1069.OralRinse"	"OR.CON1069a.OralRinse"	"OR.CON1070.OralRinse"	"OR.CON1071.OralRinse"	"OR.CON1072.OralRinse"	"OR.CON1073.OralRinse"	"OR.CON1074.OralRinse"	"OR.CON1075.OralRinse"	"OR.CON1076.OralRinse"	"OR.POST.01.002.OralRinse"	"OR.POST.01.004.OralRinse"	"OR.POST.01.005.OralRinse"	"OR.POST.01.006.OralRinse"	"OR.POST.01.007.OralRinse"	"OR.POST.01.010.OralRinse"	"OR.POST.01.011.OralRinse"	"OR.POST.01.013.OralRinse"	"OR.POST.02.001.OralRinse"	"OR.POST.02.002.OralRinse"	"OR.POST.02.003.OralRinse"	"OR.POST.02.004.OralRinse"	"OR.POST.02.005.OralRinse"	"OR.POST.02.006.OralRinse"	"OR.POST.02.007.OralRinse"	"OR.POST.02.008.OralRinse"	"OR.POST.02.009.OralRinse"	"OR.POST.02.010.OralRinse"	"OR.POST.02.011.OralRinse"	"OR.POST.02.012.OralRinse"	"OR.POST.02.013.OralRinse"	"OR.POST.03.001.OralRinse"	"OR.POST.03.002.OralRinse"	"POST.01.001.BAL"	"POST.01.003a.BAL"	"POST.01.004a.BAL"	"POST.01.005.BAL"	"POST.01.006.BAL"	"POST.01.007b.BAL"	"POST.01.009.BAL"	"POST.01.010.BAL"	"POST.01.011.BAL"	"POST.01.013a.BAL"	"POST.02.001.BAL"	"POST.02.002.BAL"	"POST.02.003.BAL"	"POST.02.004.BAL"	"POST.02.005.BAL"	"POST.02.006.BAL"	"POST.02.007.BAL"	"POST.02.008.BAL"	"POST.02.009.BAL"	"POST.02.010.BAL"	"POST.02.011.BAL"	"POST.02.012.BAL"	"POST.02.013.BAL"	"POST.03.001.BAL"	"POST.03.002.BAL"	"POST.04.001.BAL"	"POST.04.002.BAL"	"POST.04.003.BAL"	"POST.04.004.BAL"	"POST.04.005.BAL"	"RC1.ReagentControl"	"RC10.ReagentControl"	"RC2.ReagentControl"	"RC3.ReagentControl"	"RC4.ReagentControl"	"RC5.ReagentControl"	"RC6.ReagentControl"	"RC7.ReagentControl"	"RC8.ReagentControl"	"RC9.ReagentControl"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"11"	"Bifidobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00205543031428193	0	0	0	0.00519837315161473	0.00101597335892081	0.0260259007214876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000119436761377923	0.000430663221360896	0	0	0	0	0	0.00217622736282416	4.01212553495007e-05	0.00305436055578769	0	0	7.52598345788836e-05	0	0	0.000640061612434888	0	0	0	0.00280192690312531	5.1757567553579e-05	0.000313697001717078	0	3.72382021396007e-05	0	0	0	0	0	0.000117772336259649	0	0.000639566707960013	6.67000166750042e-05	0.000989921404226765	0	0.000176133287234251	0	0	0	0	0	0	0	0	0.00301105985446544	0	0.00189522935236459	0	0.000130113942638339	0	0	0	0.000200936868147739	0	0.000221959159514649	0	0.00125776857058301	0.00764881419820952	0.000318000413400537	0.0180350850604327	0.000233709100907341	0	0	0.00140119595034635	0	0	0	0	0	0	0	0	0.0004356860379382	0	0	0	NA	NA	NA	NA	NA	NA	NA
"12"	"Scardovia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00695732103519866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234341313436194	0.00307486351371138	0	0	0	0	9.99754605687695e-05	0	0	0	8.28198502617107e-05	0.000445304707167625	0.000942206973631201	0	0	0.000239762155941306	0	0.000365549215406562	0.000329564915460714	0.000103398633547289	0	0.000579500726257404	0.00399236634349654	0.000419935028920054	0.000952286789232394	0	0.000233634462195719	0.00600441561835852	0.00517199718264965	0	0.00151895390305112	0	0.00201618265870124	0	0	0	0.00109876849011426	0.00315428595993466	0.00433794771889706	0.000408121065032731	0.00137132321166201	0.00220777055194264	0.000511570121647389	0.000294212622439094	0.00251153020685876	0	0	0.000252919108038612	0	0	0	0	0.00203310029961478	0.000714161632148854	0	0.000118451834522787	0	0	0	0	0	0.00233589109221746	0.000181000515155312	0.000912498766893558	0.00191685978313736	0.00229357798165138	0.000722475263075232	0	0	0.00980203464393731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"13"	"Atopobium"	0	0	0	0	0.000125423303649818	0	0	0	0	0.0110864745011086	0	0	0	0	0	0.000246571120357528	0	0	0	0	0	0	0	0.000125572926477052	0	0	0	0.00115486776764061	0	0	0	0	0	0	0.00136879983066394	0.0150284254758177	0.000312979715933648	0.00377841074231239	0.0168412677363745	0.00163469921534438	0.00369450075197803	0.00149574647097317	0.0131575403345274	0.0226477394592764	0.0153742859093702	0.0137709511524202	0.00320131856289323	0	0	0	0	0	0	0.00347702798501165	0	0	0	0	0	0	0	0	0.00395568137080295	0.0058150480055222	0.00245686207290595	0	0	0	0.000954311214520072	0.00457245948552054	0.000323116013335879	0.00115036459642947	0.00261158594491928	0.00185246758181732	0.000610810038078158	0.00510157450874496	0.00436590914313288	0.0013320119774517	0.00604638305130603	0.0083496790299572	0.00868638955750025	0.0173868779180287	0.0017855871071454	0.00153530062540923	0.00108923636429105	0.000681404009191031	0.00453767256945709	0.00114937114324744	0.00033932624271283	0.00579120040166996	0.00157833313625591	0.00634627405233884	0.00248205873288425	0.00645354136244696	0.00259071492028365	0.000973226723660859	8.47831247668464e-05	0.0102166661050645	0.00655450336299373	0.00481471928467028	0.00103541512294941	0.00335203434746883	0.00705251937426176	0.00277472069368017	0.00522864526930513	0.00344444045782354	0.00304645352364426	0.00238860990426752	0	0.000421531846731021	0.00448736960193937	0.00121053556436339	0.00187427371893391	0.0144972298901608	0.0263054644029105	0.00501843309077573	0.0136421011748713	0.00481210577748823	0.0165405054423047	0.00373612892432945	0	0	0.0404252360666928	0.012897635224233	0.0221516784317001	0.0264378021110782	0.00105856435785197	0.00984018940514945	0.00965918014763625	0.0231663301162292	0.011177206077369	0.0111767940610393	0.00604440022386668	0.00171494142718434	0.0039075605375856	0.00176262251873816	0	0	0	0	0	0	0	0.00137408673503586	0	0	0	NA	NA	NA	NA	NA	NA	NA
"14"	"Olsenella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134134163971564	0	0	0	0	0	0	0.000211661116441836	0	0	0.000982582925244457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000590764085179092	0	0	0	0	0	0	0	0	0	0	0	6.4735965536926e-05	0	0	0.000188149586447209	0	0	0	0	0	0	0.000406150872196145	0	0	0	0	0	0	0	0	0.000128965695125097	0	0	0	0.000206770051692513	0.000451776211324967	5.74073409637257e-05	0	0	0	0	0	0	0	0	0	0	9.70968055150986e-05	0.0023246172525097	0	0	0	0	0	0.00182099036758888	0	0	0	0	0.000659651327155646	0.000349800454740591	0.000378888341605729	0	0	0	0.00108543348266267	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"15"	"Slackia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00141347099311701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.05566923022649e-05	8.23926835297026e-05	0	0	0	0	0	6.6774396025588e-05	0.000269345759151022	7.05537054806118e-05	4.55197214193049e-05	0.000256283210032633	0.00310622989270828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000290837703472784	3.1105166568167e-05	7.34354575763362e-05	0.000188584360070405	0	0	4.54858538994373e-05	0.00112168169166217	0.000926798256700139	0	0.000117633911504008	8.47004279600571e-05	5.29657899847576e-05	0.00018293604396828	4.57842847986e-05	0.000263409421026093	0.000292563486276522	4.75398145947231e-05	4.6833776519626e-05	0	3.33763517422456e-05	0	0.000313610167138796	0.000131384594559085	2.20138246819002e-05	0.000102903848603938	2.65987158140005e-05	2.38535961681583e-05	0	4.71745796407993e-05	9.526894422956e-05	9.67242713438225e-05	0	3.26496852026185e-05	5.18567601048659e-05	0.000226780056695014	0.000372050997561737	5.74073409637257e-05	0	0.00120370892813482	0.0006840125226908	0	0.000167631623060953	0	0	0	0	0	0.000129462407353465	0	0	9.29385304559564e-05	0	0	0.000771087992516654	0.000690720484257852	0.000181000515155312	0	0	0.000369931932524415	0.000565415423276268	0.000492900640770833	0	0	0	0	0.000157881233841842	0	0	0	0	0	0	0	0	0.000234600174274415	0	0	0	NA	NA	NA	NA	NA	NA	NA
"16"	"[Prevotella]"	0.0108695652173913	0	0	0	0	0	0	0	0	0	0	0.025134328358209	0	0	0.00836374695863747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230014816905383	0.0141550630304029	0.037632084892022	0.00356042550717898	0.00574636431949786	0.0021659764603313	0.00776499051853789	0.00482111139304745	0.0160126053815283	0.00242704746853305	0.0161026014520791	0.0636949204667771	0.00908096800266248	0	0.0284969125148621	0	0	0.00150524686048512	0.00105612941449216	0	0	0	0	0	0	0	0	0.0197911938266001	0.00718021784368497	0.0112744995502751	0.0176551251285567	0	0.00784468649472318	0	0.0120970307288211	0.00402034277893558	0.00558843832155918	0.00362710585868745	0.00553236599748228	0.00141310027074526	0.0217032502891601	0.0026338747870882	0.0035080462939559	0.00214720330765214	0.00819320193625418	0.0124598787446505	0.0213099028372008	0.0271381644356423	0.002518135663923	0.00343184845679709	0.00741310864457587	0.0138657792567942	0.00580218453548699	0.000131895049225117	0.00381602954919674	0.00158191934962481	0.00416433172758073	0.00552611567418213	0	0.0184344894499054	0.0216141164704568	0.00509512814151862	3.39132499067386e-05	0.00435353977827948	0	0.0119239532284412	0	0.000239431024819202	0.00462101351156694	0.0130398532599633	0.0219775839273969	0.00648702952890101	0.00765853626714853	0.0166826534258685	0.00207834574202205	0.0117185853391224	0.00784000206315844	0	0.0128387749746973	0	0.00338850049935797	0	0.018561672654303	0	0.0375237086273773	0.0478261677726352	0.000600819689719546	0	0.0749725062887914	5.02342170369347e-05	0.026815922476087	0	0	0.00710269310446878	0.0117480760169625	0.0165360214968279	0.00329632857196984	0.0144349738795711	0.00487531869908588	0.0165063112366493	0.00836770539361765	0.00103780578206079	0.000338690806084119	0	0	0	0	0	0	0.00626717608418795	0	0	0	NA	NA	NA	NA	NA	NA	NA
"17"	"Paludibacter"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000254482990538686	0	0.000984035131522905	6.28614533568016e-05	8.28198502617107e-05	0.00171590747161925	0.000337894914681534	0	0	0.000143857293564784	7.0580346902405e-05	0.000913873038516405	0.000223633335491199	0.000294288418557669	0.0001882242819498	0	8.55185575269834e-05	0	0	0	0.000161319033420854	0	0	8.75897297060568e-05	2.75172808523753e-05	0.000240108980075855	0.000383021507721607	0.000104955823139897	0	0	0.000209591677305032	0	0	0.000119715512409601	5.76186223387399e-05	0.00064699016174754	0.00576014669439332	0.00020092569337304	0	0	0	0	0	0	0	0	0	0	9.70968055150986e-05	0	0.00022213488713839	0.000669157419282886	0	0	0	0.000163261205370038	0	0.00108513366873829	0	0.000517904705534182	7.85299198994817e-05	0.00125610163293212	0	0	0	0.000302636722444296	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"18"	"Porphyromonas"	0.00434782608695652	0.00320898515844364	0	0.00619740361406484	0	0	0	0	0.00340993328391401	0	0	0	0	0	0.0144464720194647	0.000215749730312837	0	0	0	0	0	0	0	0	0	0	0	0.000692920660584363	0	0	0	0	0	0	0.0711775911945248	0.0261020021422098	0.0405085175194122	0.0405888507818404	0.0059452769305574	0.000108979947689625	0.00647354999019159	0.142777013581912	0	0.00663204831517751	0.00194596809067528	0.0296775957217789	0.0151983391178941	0	0	0	0	0.000473077584723895	0	0.00638017756473011	0	0	0	0	0	0	0	0	0.0106484692825406	0.0146422072081494	0.00771340418237916	0.00900144023043687	0	0	0.0354458451107455	0.00674982114529223	0.0103911172470516	0.0339137540859945	0.0149407009872126	0.00147247423170095	0.0111635281427476	0.0055585559386814	0.00659482065304809	0.0369340281107808	0.00102929672566007	0.00703905135520685	0.00172433071839266	0.00512220923111185	0.007707021274431	0.00127189120438313	0.0243637869417664	0.00292369859757547	0.00339284692119957	0.015422299684394	0.0248153175203596	0.000674035201144484	0.00195877825704723	0.00142930513474884	9.90622110685511e-05	0.0130246871232984	0.0234387883752972	0.0373499608801023	0	0.00785119789736159	0.00123849627498428	0.0137079786776717	3.43502647423975e-05	0.00368397281369545	0.000731756503701996	0.000186760046690012	0.00942086275968827	0.0104122564672958	0.0126750732257833	0.00362993473640655	0.00484070400673489	0.00335117818151161	0.00431973797887842	0.0578128355819357	0.038628781347228	0.000231646815821478	0	0.00144762493003146	0.0113765090461857	0.000222097189730226	0.0194966081711464	0.0271194631870481	0.030856382636311	0.000683604876381452	0.00565043168286794	0.000665603375739385	0.00492878325884466	0	0	0.0333678603137023	0.000109941887859274	0.0048495063043582	0.00227333004963437	0.0180505911465494	0.00273614824948697	0.0447397954680151	0.00165775295533935	0.00471130878840293	0	0	0	0	0	0.00534972852123922	0	0.00603257590991353	0	0	0	NA	NA	NA	NA	NA	NA	NA
"19"	"Tannerella"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000211670076906795	0	0.000551440451883095	0.000247049933151195	0.00148079388233214	0.00149847428073235	0	0	0	0.000141107410961224	0	0.000290454304703651	0.00088749425505951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000562419152246865	0.00129688120986466	0	0	0	0	0.000927045179819499	4.66577498522505e-05	0.000778415850309163	0	0.000690165418847589	0	0.00018844139472624	7.47787794441444e-05	0.000122551835596713	5.86085270078749e-05	0	0.000628566333808844	0.000247173686595536	0	0.0002645314232808	0.000323617288689199	0.000477103531466328	3.96165121622692e-05	0.000130093823665628	0.000103631824391163	0.000161319033420854	0	0.000426715473320001	6.76829729546803e-05	0.000693435477479857	0.000455717043817439	0.00156400448986323	0.000157433734709845	0	0	0.000203240414356395	0.000838277018313129	0	0.000108832284008728	0.000455187116476045	0.000346840086710022	0.00645774231482158	0.000365971798643752	0	0	0	0	0.00050289486918286	0.000488119179178788	0.00127450612887506	0	0	0	0.000792957245039972	0.000488613817406497	0.000341745980212908	0.00592947824309002	0.00356200244619445	0	0.00132728261006965	0.000766071809813254	6.96155827520432e-05	0	0	0	0.000345531647557719	0.00135150175695228	0.000113666502481719	0	0.000124370374976681	0.0012609863435179	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"20"	"Prevotella"	0.0172240802675585	0.0036101083032491	0	0.00202231065301063	0	0.000676132521974307	0	0	0.00044477390659748	0.0266075388026608	0.000868885220262403	0	0	0.00178802026422966	0.0469130170316302	0.000647249190938511	0.000526870389884088	0.00719026548672566	0.000782472613458529	0.0182047774387036	0	0.00130587644399799	0.000367174591518267	0	0	0	0	0.0161681487469685	0	0.00385191525786433	0	0.00741433021806854	0	0	0.158089324772455	0.256323638460905	0.0407916896433522	0.140164506190781	0.195310082659241	0.235723626852659	0.141241090695089	0.099493850078126	0.337840385703127	0.218829372918666	0.289983385301682	0.258230962428881	0.193426203267881	0.000325031487425344	0.0181030184482031	0.000221926320461607	0.000583461518060786	0.0177189059005677	0.000489425826228072	0.000810181278060966	0.000299043062200957	0.0027475160538002	0.000723589001447178	0.000566829157691872	0.0100523271825943	0.000624375624375624	0.000462855820411942	0	0.137530230029433	0.125567385529316	0.0315392526568392	0.021483437349976	0.00349906879620746	0.000706078695680082	0.0831886718714497	0.235924912127904	0.0375548930045383	0.0868996731204425	0.200081715585592	0.0286538735572127	0.0567663456664977	0.0665198786922022	0.0685294545677367	0.097572541372292	0.21541121874614	0.199518544935806	0.261109574449303	0.265225448789838	0.0909682867520628	0.231506777148104	0.141542214660581	0.147872593296886	0.147687712378167	0.112986951811202	0.0251768946642339	0.130295131127358	0.118544643178465	0.189460566705551	0.360217716726104	0.224800807550202	0.149240074689194	0.102727897257791	0.130939057889918	0.123577180981905	0.271484734739503	0.167800490069641	0.052138794698282	0.298461655665537	0.152510731468411	0.144725696181424	0.221430137459556	0.276086254529798	0.338260716405837	0.257217551580808	0.0242824445555234	0.0621127176158159	0.274142177405836	0.0516234843899486	0.0742024965325936	0.0508271721714959	0.175916678556142	0.0467679360728831	0.245282713532058	0.338535343066126	0.300565589597252	0.206286362200041	0.004162822135914	0.0106718316812882	0.144939261019606	0.181546460371482	0.273032315553513	0.0577833678603137	0.0535576345378079	0.356688369340041	0.371980524579865	0.351787957324345	0.163528208237033	0.329021171295023	0.27658727691064	0.0865288828921983	0.0474235756152434	0.0761387035664278	0.0274031652195332	0	0.00472117687307561	0.00662283209453021	0	0.0408016608112424	0	0.106173336014478	0.000540686672073533	0	0	NA	NA	NA	NA	NA	NA	NA
"21"	"Chryseobacterium"	0	0	0.0182716049382716	0	0.00194406120657218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010207302956961	0	0	0	0	0	0	0	0	0.00517073170731707	0	0	0	0	0	0	0	0	0.00149683194791606	0.000243115413517217	0	0	0	0	0	0	0	0.000602228244504667	0.00682566123593223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00375505488157135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100368661815515	0	0	0	0.000130113942638339	0	0	0	0.000514900724628581	0	0	0.000543587102680743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"22"	"Capnocytophaga"	0.00668896321070234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000307276302851524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00465674169194948	0.00238938782236137	0.0414772642592068	0.00145323490088938	0	0.0174231691368788	0.00245210226901197	0.00102832569879405	0.00012120559161796	0	0.000352777840999613	0.00428847238121273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115713955102985	0	0.0220093361579273	0.0270253310184701	0.0016569534910296	0	0	0	0.0059712615994256	0.00206071728514106	0.0161190829380058	0.00407970832285642	0.00140793745444908	0.00397805538403078	0.00134508167959765	0.000531760209380582	0.000628078157433152	0.00131602783372228	0.000341138343361624	0.00116351640513552	0.00215394212604681	0.000771512881083618	0.0007071128430006	0.000142993685699879	0.00882641533212707	0.0035020996751446	0.000218557623758254	0.00219511046210373	0.0222675893373682	0.00146499487595689	0.000514115028096386	0.000533501080936892	6.05380178752256e-05	0.00161706047806188	0.00388873225200687	0.00129286491231418	5.08698748601078e-05	0.00138828048657209	0.000317563147431867	0.0230472444329808	0.00226221029232075	0.001583509732327	0.000547376912218029	0.00254127063531766	0.00102314024329478	0.00259050626098812	0.00153301194444626	0.0493520660535274	0	0.00255026767272267	0.000270789544944617	0.0202862330866704	0.0351426322300109	0.00181456672393491	0.000124839492081609	0	0.00021037641194938	0	0.00198212668523486	0.0129184557333779	0.0029611827564749	0	2.52815735251362e-05	0.000188378313888505	0.000877156342675745	0.00162770050310743	0.0035762309386891	0	0.000801005182974713	0.000333900434070564	0.0011177206077369	0.000756117679406104	0.00222622971208258	0.0055861695017843	0.00641392512482485	0.00232270817889795	0.00566537348358889	0	0	0	0	0.00447141488342383	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"23"	"Bacillus"	0	0	0	0	0.00369998745766963	0.00980392156862745	0	0	0.00400296515937732	0.057649667405765	0	0	0	0	0	0	0.0047418335089568	0	0	0	0.0186811964861559	0	0	0	0	0	0	0	0	0	0	0	0	0.00992844364937388	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00763823995449559	0.00701875503394316	0.00461606746560142	0	0	0	0	0	0.0032267339701607	0.00470332850940666	0.0128670218796055	0	0.00524475524475524	0	0.00753517930095325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115755965378443	0	0	0	0	0	0	0.00185295991044027	0	0	0	0	0.000965603072763556	0.00322813413846797	0	0	0	0.00214560520864161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112583839029064	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
"24"	"Staphylococcus"	0.00627090301003344	0	0.0178483245149912	0.0423380520581904	0	0.0116632860040568	0	0.0150672031504152	0.0185322461082283	0	0.0568250934051612	0.00591044776119403	1	0	0.00737530413625304	0.0175065495453845	0.00807867931155602	0	0	0.207092497106177	0.00589347270098966	0	0	0	0	0	0	0.00404203718674212	0.00653658536585366	0	0	0.0586292834890966	0.0267432321575062	0.0209302325581395	0.000479785507655401	0	0.000327883511930489	0.0011771202697204	0.0032047031781815	0	0	0	0	0.37459784387876	0	0	0	0.00207207573233657	0	0.00918774966711052	0.00238688802843049	0.0199122656115603	0.00288503644934443	0	0	0.0018529759432606	0	0	0.019416138804737	0	0	0.00317748524738992	0.000693650287771133	0	0	0	0.00485354703990067	0	0.000136330173502867	0	5.87483660610689e-05	0	0	0.00017812188286705	0	0	0	0	0	0	0	0	0	0	0.000445596694482703	0	0	0	0	0.000110046563452161	0	0	3.85241931933254e-05	0	0	0	0	0.000114566836270513	0	3.76149944114865e-05	7.85148908397658e-05	0	0	0	4.65063746952172e-05	0	0.000345743119385751	0.000996821456111644	0.001710031306727	0.0275681827762087	9.02631816482057e-05	0.00076146591951891	0	0.000173735111866108	0.000214010557854187	0.141095176513733	0	0	0.000546793568340652	0.000780683655830034	0.000193120614552711	0.00391173901484942	8.84855073379767e-05	0.000213495422406973	0.000292385447558581	0.000517904705534182	0.00286098475095128	0.000517904705534182	0.000109941887859274	0.000190800248040322	0.000151555336642292	0.00141600219961507	0	0	0.00181563418918119	0.000378881475990446	0.000939097235051419	0	0.00130003421142662	0	0	0.000958160332162248	0	0.00117300087137208	0	0.00051907604464054	0.00237892948173322	NA	NA	NA	NA	NA	NA	NA
"25"	"Abiotrophia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000253364531946287	0	0	0	0	0	0	0	0	0.000341710946710178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00281209576123432	0.00370238667977493	0	0	0	0	0.00418988066565479	0	0.00652106863277865	0	0	0	0.000506842372022301	0.0006730090149973	0.000467228873212467	0.00039960359323551	0.000123515607079209	0.000592902995720399	0	0.00084309655046251	0	0	0.00188140826559363	0	0.000671284130114639	0.000131895049225117	0.00368808686751813	0.000185703575825521	0.000375303970510362	0.000115459189157984	0	0.000382214294814626	0.0051335521521021	0.00104478751216533	0	9.43491592815985e-05	0.000317563147431867	0.00262767603817385	0.000628119126718127	0.00285140584102868	0	0.00410205102551276	0.000312257087239315	0.00040185138674608	0.000300078933806501	0	0	0	0	0	0	0.000308862421095303	0	0	0	0	0	0.00589230283090764	0	0	0	0.000150702651110804	0	0.000813850251553714	0.0168225903355935	0	0.000691063295115439	0	0	0	0	0.00145013429504558	0.00276292159223224	0	0	0	0	0	0.00348179312345858	0	0	0	0	0	0.00280373831775701	NA	NA	NA	NA	NA	NA	NA
"26"	"Alloiococcus"	0	0	0	0.00202231065301063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152057245080501	0.18659422846257	0	0.00420287047110899	0	0	0	0	0	0	0	0.00204838746386872	0	0	0	0.00126567713726844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87483660610689e-05	0	0	0	0	0	0	0	0	5.34950071326676e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000716604139442735	0	0	0	0	0.000606363247253531	0	0	0	0	0.00124537630810982	0	0	0	0.000200936868147739	0	0.00313209036204005	0	0	0.00199465996544684	0.00119250155025202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA
